UniRef90_UPI0009E3A27E	133
UniRef90_UPI0009E4593F	455
UPI000F55225F	295
UPI000F55956F	358
UniRef90_UPI0009E2C919	307
UniRef90_UPI0009E42B45	128
UPI00077AFF89	571
UniRef90_A0A2B4RTU6	627
UPI000F54EA7D	303
UniRef90_UPI0009E40380	354
UniRef90_UPI00077B1005	2772
UPI00077A5656	487
UniRef90_A0A2B4RGV1	610
UniRef90_UPI0009E2C67B	721
UniRef90_UPI0009E45522	630
UniRef90_UPI00077A0B84	265
UPI00077A4BCB	741
UniRef90_A0A2B4STT0	1594
UniRef90_A7RWK5	1206
UniRef90_UPI00077A7BCF	616
UniRef90_A0A2G9UFX9	146
UPI0009E31FC6	1728
UniRef90_UPI0009E1DB38	397
A0A2B4SDV5	2273
UniRef90_UPI0009E57C40	898
UniRef90_A0A2B4SA54	26682
UniRef90_UPI0009E275FE	1005
UniRef90_UPI00077A4AF6	924
UPI000F556691	1469
UniRef90_UPI0009E357F5	363
UniRef90_UPI0009E23717	3110
UPI000F5556D6	146
UniRef90_A0A2B4S515	360
UniRef90_UPI00077A3F0A	691
UPI0009E1BFB0	446
UniRef90_A0A2B4SWD8	362
UniRef90_UPI00077AF837	716
UniRef90_UPI00077A0460	644
UniRef90_UPI0009E5CB7A	419
UPI0009E56604	936
UniRef90_A0A2B4SL13	590
UniRef90_UPI0009E53E49	377
UniRef90_UPI00077A4AC4	359
UniRef90_UPI00077A3167	345
UniRef90_UPI0009E30B1F	1809
UniRef90_B7W112	18612
UniRef90_UPI000779F28A	930
UPI00077B1C2F	502
UniRef90_UPI000779F5EC	121
UniRef90_UPI00077A376D	1133
UniRef90_UPI00077A54A6	203
UniRef90_UPI0009E18B0A	227
UniRef90_UPI00077A262F	2522
UniRef90_UPI00077A9C74	1131
UPI00077A0132	2538
UniRef90_A0A2B4S5V0	1118
UniRef90_UPI00077AB782	1040
UniRef90_UPI0009E5815F	122
UniRef90_UPI00077A146B	867
UniRef90_UPI00077A4EDB	218
UPI000779FA1B	541
UniRef90_UPI00077A6938	4332
UniRef90_A0A2B4RBB6	2235
UniRef90_UPI00077A7F5B	1302
UniRef90_A0A2B4SWD4	1531
UniRef90_UPI0009E62E1D	947
UniRef90_UPI0009E511C7	661
UniRef90_UPI00077AC24F	301
UniRef90_UPI00077A9991	370
UniRef90_UPI00077A6649	305
UniRef90_UPI00077AEBBD	463
UniRef90_UPI0009E58A1C	778
UPI000F55000C	1328
UniRef90_UPI00077B007F	249
UPI00077B1D68	144
UniRef90_UPI0009E2EB43	1155
UPI00077B1FE1	1369
UniRef90_UPI00077B16FD	1780
UniRef90_UPI00077A74F6	1072
UniRef90_UPI00077B1857	252
UniRef90_UPI0009E44089	323
UniRef90_A0A2B4RZZ2	3578
UniRef90_UPI00077A058C	1323
UniRef90_UPI00077A33BE	2311
UniRef90_UPI00077A9941	290
UniRef90_UPI0009E5F6D3	486
UniRef90_UPI00077AA7A7	2722
UniRef90_UPI00077A4953	458
UniRef90_UPI0009E4B450	279
UniRef90_UPI00077A9B97	519
UPI00077AA33B	565
UniRef90_A0A1S3L3N6	395
