key	read_count
UniRef90_UPI00077AC70D	3
UPI000F554775	1
UniRef90_UPI00077ADB49	7
UPI00077B08C8	2
UniRef90_UPI00077AC24F	1
UPI000F55238D	3
UPI000C05795C	4
UniRef90_UPI00077A016B	1
UniRef90_A0A2B4RRM4	3
UniRef90_UPI000C04D4A9	1
UniRef90_UPI00077AB0DD	2
UniRef90_A0A2B4SC33	1
UniRef90_UPI000C04C654	9
UniRef90_UPI0009E32E47	1
UniRef90_UPI0009E39DED	1
UniRef90_UPI00077B00C4	2
UniRef90_UPI0009E49BB2	2
UPI00077A4341	3
UniRef90_UPI00077A9972	2
UniRef90_UPI000779F6BD	1
UniRef90_UPI00077B03D8	3
UniRef90_UPI00077B0F16	1
UPI000F558969	3
UniRef90_A0A2B4S5M5	3
UniRef90_UPI00077B10E1	2
UniRef90_UPI00077AED22	1
UPI000F54F2BC	3
UPI00077A5CD6	2
UniRef90_UPI00077AE364	2
UniRef90_A0A2B4S9D8	1
UniRef90_A0A2B4RUA1	2
UPI000F556F94	1
UPI00077A0C97	4
UniRef90_A7SWK7	1
UniRef90_A0A2B4R6T8	12
UniRef90_UPI00077A7507	1
UniRef90_UPI00077A1E97	1
UniRef90_UPI00077AAAF1	1
UniRef90_UPI00077A4B1D	1
UniRef90_UPI00077A8BE4	1
UPI00077A44EF	1
UniRef90_UPI00077AE33B	11
UniRef90_UPI0009E5820B	1
UPI00077A43C3	1
UniRef90_UPI00077A2F19	1
UniRef90_UPI0009E4FED0	3
UniRef90_UPI00077A95E6	31
UniRef90_UPI000F553A01	2
UniRef90_UPI0009E33663	1
UniRef90_A0A2B4RMX3	1
UniRef90_UPI00077B0B4F	1
UniRef90_UPI00077A5D5E	1
UniRef90_UPI00077B0D8D	1
UPI0009E4F27C	1
UniRef90_UPI00077AD248	5
UniRef90_UPI0009E2A56E	1
UniRef90_UPI00077AEB6A	2
UniRef90_UPI00077B1135	18
UniRef90_UPI000F5509DE	1
UniRef90_UPI0009E50D33	5
UniRef90_UPI00077AB530	1
UniRef90_UPI0009E5E3CB	42
UPI00077AE343	3
UniRef90_UPI00077A5323	1
UniRef90_UPI0009E4852B	3
UniRef90_UPI00077A7865	1
UniRef90_UPI00077AF714	2
UniRef90_UPI0009E1BD03	1
UniRef90_UPI00077ADB07	1
UPI00077AB753	2
UniRef90_UPI00077A605F	1
UniRef90_A0A2B4RHP5	24
UniRef90_UPI00077AA925	1
UniRef90_UPI00077A600C	1
UniRef90_UPI0009E4EAFB	4
UniRef90_A0A2B4QZH0	2
UniRef90_UPI0009E39633	11
UniRef90_UPI000F5565E4	2
UniRef90_UPI0009E3A3B9	3
UPI00077A1AAC	3
UniRef90_UPI00077A4AC4	4
UniRef90_UPI00077A0219	13
UniRef90_UPI00077B23B6	1
UniRef90_UPI000C03AF42	1
UniRef90_UPI00077A91A5	4
UniRef90_UPI0009E1AE1A	1
UniRef90_UPI00077A32E9	1
A0A2B4SVP6	1
A0A2B4S7V9	2
UniRef90_UPI00077AC014	2
UniRef90_UPI00077B09CD	3
UPI000F54EEA0	1
UniRef90_A0A2B4SI93	3
UniRef90_UPI00077A561A	5
UniRef90_UPI0009E379E2	4
UPI00077A6D2D	7
UPI000F554FD2	1
UniRef90_UPI0009E3522C	1
UniRef90_UPI0009E1E215	1
UniRef90_UPI0009E2214D	4
UniRef90_UPI0009E254F3	1
UniRef90_UPI00077A25E4	2
UniRef90_UPI0009E2D8C6	7
UniRef90_UPI00077A6861	8
UPI00077A8B99	1
UniRef90_UPI000C041405	3
UniRef90_UPI00077AF5F0	4
UniRef90_UPI00077A13F1	2
UniRef90_UPI000A2A7AA7	22
UniRef90_A0A2B4RQZ5	1
UniRef90_A0A2B4RHR2	2
UniRef90_UPI00077A067B	8
UniRef90_UPI00077B1C31	1
UniRef90_UPI00077B1385	21
UniRef90_UPI00077ACA9F	18
UniRef90_UPI00077A6EBF	1
UniRef90_UPI00077A7A3B	1
UniRef90_UPI00077A80C1	16
UniRef90_UPI00077A5EC7	2
UPI000F554377	1
UniRef90_UPI00077A57BD	3
UniRef90_A0A2B4RW85	1
UniRef90_UPI0009E4BC78	1
UniRef90_UPI0009E1ACF2	2
UniRef90_UPI000C055DBA	2
UniRef90_UPI00077AE29D	1
UniRef90_UPI000A2A9FC7	4
UniRef90_A0A2B4RGP6	9
UniRef90_A0A2B4SL42	2
UniRef90_UPI00077A9CFF	2
UniRef90_UPI0009E5341A	7
UniRef90_UPI00077A8A4B	2
UPI00077A1CEB	1
UniRef90_UPI0009E5A8F4	3
UPI00077B1638	1
UniRef90_UPI00077A5B44	1
UniRef90_UPI0009E46431	3
UPI00077B1BB8	2
UniRef90_UPI00077A97B8	2
UniRef90_UPI000A2A97AC	1
UniRef90_UPI000F552945	7
UniRef90_A0A2B4SCI3	2
UPI00077A0011	3
UniRef90_A0A2B4RX12	2
UniRef90_UPI00077A668C	3
UPI000F554A0B	1
UniRef90_A0A2B4RLY6	1
UniRef90_UPI00077AC24C	2
UniRef90_UPI00077A0A0F	1
UniRef90_A0A2B4R2U4	8
UPI000F5569E2	1
UniRef90_UPI000C041FE6	6
UniRef90_UPI00077A00BC	12
UniRef90_UPI0009E29DBF	1
UPI00077A8313	2
UniRef90_A0A2B4SRT2	1
UniRef90_UPI0009E2CC5C	10
UniRef90_UPI00077A4728	1
UniRef90_UPI0009E2E69B	5
UniRef90_UPI00077A6C94	1
UPI00077A0559	1
UniRef90_UPI00077AFE80	1
UniRef90_UPI0009E3F91C	2
UniRef90_A0A2B4SFH9	5
UniRef90_UPI00077ACD27	2
UniRef90_UPI00077A2E3E	1
UniRef90_UPI00077A4956	3
UniRef90_UPI0009E63F94	3
UniRef90_UPI00077B1C98	2
UPI000F556A27	4
UniRef90_UPI0009E2519F	5
UniRef90_UPI0009E25A53	1
UniRef90_UPI00077ACAA1	2
UniRef90_UPI0009E20541	1
UPI000C04E3CF	3
UPI000F558DBB	2
UniRef90_A0A2B4T041	2
UniRef90_UPI00077ADE94	2
UniRef90_A0A2B4RB91	5
UPI00077A8F3A	2
UPI000F551DC6	2
UniRef90_A0A2B4RXF0	1
UniRef90_UPI00077AA14D	1
UniRef90_A0A2B4RS21	2
UniRef90_UPI00077A3923	1
UniRef90_UPI00077A9B61	2
UniRef90_A0A2B4RGX5	1
A0A2B4SZH5	1
UniRef90_UPI00077AD56A	2
UniRef90_UPI00077B0769	1
UniRef90_A0A2B4SDA0	1
UPI00077B230C	2
UniRef90_A0A2B4S229	2
UniRef90_A0A2B4R9F9	7
UniRef90_A0A2B4SDB8	2
UniRef90_Q6P2Q9	1
UPI000F5563EF	1
UniRef90_A7SXA2	1
UniRef90_UPI00077A7E83	2
UniRef90_UPI00077A5928	1
UniRef90_UPI00077A67D7	1
UniRef90_UPI00077A4E06	2
UniRef90_A0A2B4RRY1	1
UPI000779F844	1
UniRef90_UPI00077AFE20	6
UPI00077A6304	1
UniRef90_A0A346HHC6	1
UPI000779F4E2	1
UniRef90_A0A2B4S8Z4	2
UniRef90_UPI00077A3F65	5
UniRef90_A0A2B4SY90	1
UniRef90_UPI000C04817E	2
UniRef90_A0A1Q9EJN7	1
UPI00077A6D8E	23
UniRef90_UPI0009E2CE04	1
UniRef90_UPI0009E30C3A	17
UniRef90_UPI0009E2AB51	1
UPI00077A18EA	2
UniRef90_UPI00077AC6FE	1
UniRef90_A0A2B4RNJ0	1
UniRef90_UPI0009E4D661	6
UniRef90_UPI0009E49BB0	1
UniRef90_A0A2B4S2V5	2
UniRef90_UPI00077AD409	8
UPI00077AE006	1
UniRef90_A0A2B4RLV4	1
UniRef90_UPI0009E3DEA5	3
UPI00077A0B8E	1
UniRef90_UPI00077A98E5	1
UniRef90_A0A2B4T0X6	1
UPI00077A09FD	2
UniRef90_UPI0009E1B864	2
UniRef90_UPI00077AD684	2
UPI00077A0EB4	2
UniRef90_UPI000F550591	1
UniRef90_A0A2B4SP02	3
UniRef90_UPI00077AF2CB	1
UniRef90_UPI000C048887	2
UniRef90_UPI000779F6DC	7
UPI000F551A97	4
UniRef90_UPI00077ACB11	1
UPI00077A18E8	1
UniRef90_UPI00077ABE2E	2
UPI00077AFF89	108
UPI000C03CA53	2
UniRef90_UPI0009E5AFE2	2
UniRef90_UPI00077A0D63	1
UniRef90_UPI00077AF629	1
UniRef90_UPI0009E42837	4
UPI00077A7B2F	1
UniRef90_A0A2B4S2A4	5
UniRef90_A0A2B4SK35	2
UPI00077A493D	2
UniRef90_UPI00077A498D	1
UniRef90_A0A2B4S953	2
UniRef90_UPI0009E3DED1	1
UniRef90_UPI0009E5F5DB	1
UniRef90_UPI000F556D93	5
UPI00077AD8D7	1
UniRef90_UPI00077ACF08	9
UniRef90_UPI00077A2F83	9
UniRef90_A0A2B4SBP3	2
UniRef90_UPI0009E35E80	4
UniRef90_UPI0009E3F3CE	3
UniRef90_A0A2G8L736	2
UniRef90_UPI0009E575F8	4
UniRef90_UPI00077A5B71	1
UniRef90_UPI0009E21C17	1
UniRef90_UPI00077A24D0	4
UniRef90_A0A2B4SXF5	4
UniRef90_UPI00077A6686	1
UniRef90_UPI0009E48647	1
UPI00077A6AE3	5
UniRef90_UPI00077A551D	2
UPI000F5571DA	1
UPI00077B1473	2
UniRef90_UPI00077A7C60	2
UniRef90_UPI0009E2DE3D	1
UniRef90_UPI00077AEDB5	1
UniRef90_UPI0009E1BB02	2
UniRef90_UPI00077A8875	1
UniRef90_UPI00077A2DBD	1
UniRef90_UPI0009E56605	1
UniRef90_UPI0009E564FA	2
UPI00077AC1C9	5
UniRef90_UPI00077AB290	4
UniRef90_UPI0009E56C95	1
UniRef90_UPI0009E407BD	1
UniRef90_UPI00077A2382	2
UniRef90_A0A2B4SVT8	2
UniRef90_UPI000C042562	1
UPI000C03AD5E	1
UniRef90_UPI00077ABF30	1
UPI000F54C958	3
UniRef90_UPI00077A95CB	2
UniRef90_A0A2B4S6Z2	13
UniRef90_UPI0006EAFBD9	1
UniRef90_UPI0009E5972E	1
UniRef90_UPI0009E57F12	2
UPI00077A728F	1
UniRef90_UPI00077ADC4A	2
UniRef90_UPI00077AECDE	2
UniRef90_UPI0009E3837D	1
UniRef90_UPI0009E28668	2
UniRef90_UPI00077A5E30	1
UniRef90_UPI0009E1B0BF	3
UniRef90_UPI00077A4F95	1
UniRef90_A0A2B4STK3	1
UniRef90_UPI00077AFCE5	15
UPI00077A9E13	1
UPI00077AD5AC	1
UniRef90_UPI00077A812A	1
UniRef90_UPI00077AE3EB	1
UPI00077A412C	1
UniRef90_UPI0009E22388	2
UniRef90_UPI00077B03B5	1
UniRef90_A0A2B4SW77	2
UniRef90_A0A2B4RQW9	2
UniRef90_A9DVE1	1
UniRef90_UPI00077B1A4D	2
UniRef90_UPI00077A0C0F	2
UniRef90_UPI0009E1C200	1
UniRef90_UPI0009E3E3E7	4
UniRef90_A0A349DYV7	17
UniRef90_UPI00077AB074	2
UniRef90_A0A2B4S597	1
UniRef90_UPI00077A711D	2
UniRef90_UPI00077A2733	1
UniRef90_UPI0009E5DCFD	4
UniRef90_UPI0009E6046A	4
UPI00077A348F	3
UniRef90_UPI0009E4DC91	3
UniRef90_UPI00077AEB67	1
UniRef90_UPI0009E1C811	1
UniRef90_A0A2B4SW31	1
UniRef90_UPI00077A29C6	3
A0A2B4SH41	1
UPI00077AA31A	1
UniRef90_UPI0009E5361F	2
UniRef90_A0A2B4SJZ0	23
UPI00077A4E26	1
UniRef90_UPI0009E3E65B	1
UniRef90_UPI00077B0958	2
UniRef90_UPI000C0482FA	2
UniRef90_UPI00077AE8A6	2
UniRef90_UPI000C04C38C	4
UniRef90_UPI00077AC9EE	7
UniRef90_UPI0009E1E2DB	1
UniRef90_UPI0009E360DF	2
UniRef90_UPI00077A90C7	2
UniRef90_UPI00077A77E2	1
UPI0009E4446A	2
UniRef90_A0A2B4SXT1	1
UniRef90_UPI0009E45347	2
UniRef90_UPI00077A12E0	3
UniRef90_UPI0009E444EB	6
UniRef90_UPI00077AB431	2
UniRef90_UPI00077ACA6D	1
UniRef90_UPI00077AC97F	4
UniRef90_A0A2B4SR71	3
UniRef90_A0A2B4SJU2	1
UniRef90_UPI0009E5C9C6	2
UniRef90_UPI00077A6C8A	7
UniRef90_UPI0009E51B91	2
UniRef90_UPI0009E5C0B4	1
UniRef90_UPI000779FF1A	31
UniRef90_A0A2B4SUX9	2
UniRef90_UPI000C04AAB0	1
UniRef90_A0A2G8L6P6	3
UniRef90_UPI00077A7AC8	2
UniRef90_UPI000F54EC1C	4
UniRef90_UPI00077A105C	1
UniRef90_UPI00077AB383	2
UniRef90_UPI0009E362CA	4
UniRef90_UPI00077A4C2D	1
UniRef90_UPI00077AAF38	1
UniRef90_UPI0009E1DAB1	3
UniRef90_UPI000F54E464	4
UniRef90_A0A2B4RKW4	2
UniRef90_A0A2B4RPC3	1
UniRef90_UPI0009E4DDE3	3
UniRef90_UPI00077A5EC6	1
UPI00077AD7C8	2
UniRef90_A0A2B4RNJ2	1
UPI00077AF591	1
UniRef90_A0A2B4SYL8	2
UniRef90_UPI000C04B3A2	1
UniRef90_UPI000779F645	4
UniRef90_UPI00077A8FE1	2
UniRef90_A0A2B4SE86	2
UniRef90_UPI00077A74DF	1
UniRef90_UPI00077A4953	29
A0A2B4SND4	1
UniRef90_UPI0009E3BE94	1
UniRef90_UPI00077ACBC4	1
UniRef90_UPI0009E413D4	2
UniRef90_UPI00077A8D8C	5
UniRef90_UPI00077A1551	2
UniRef90_UPI00077ADDFE	2
A0A2B4SSU9	3
UPI00077A1BFD	1
UniRef90_A0A2B4R4D3	23
UniRef90_A0A2B4S1V5	2
UniRef90_UPI0009E50462	1
UniRef90_UPI00077A1BAE	4
UPI00077AA4D2	4
UniRef90_A0A2B4RTT6	1
UniRef90_A0A2B4S5A9	1
UPI00077AB1FD	1
UniRef90_UPI00077ABED9	10
UniRef90_A0A2B4RUU6	2
UniRef90_UPI00077A235B	2
UniRef90_UPI00077A249A	10
UniRef90_UPI00077AA3BF	2
UniRef90_UPI00077AFDBE	3
UniRef90_UPI0009E47D3A	2
UniRef90_UPI00077AA217	3
UniRef90_UPI00077A2C6E	4
UniRef90_UPI00077A8B01	4
UniRef90_UPI000779F8CC	1
UniRef90_UPI0009E516C0	1
UPI0009E28867	1
UniRef90_UPI0009E5209C	2
UniRef90_UPI00077AD024	5
UniRef90_UPI0009E62710	1
UniRef90_A0A2B4RI31	1
UPI000F553A05	2
UniRef90_UPI0009E386C2	1
UniRef90_A0A2B4S2Y3	1
UniRef90_UPI00077A38D7	2
UniRef90_UPI000C038FB4	7
UniRef90_UPI00077AE6C6	2
UPI000F558B7C	2
UniRef90_UPI00077A0BEE	1
UniRef90_UPI00077A15BF	1
UniRef90_UPI00077AD157	3
UniRef90_A0A2B4SXS4	4
UniRef90_UPI00077AAA4B	8
UniRef90_UPI0009E62F3F	1
UniRef90_UPI0009E5C2DD	4
UniRef90_UPI0009E19469	4
UniRef90_UPI00077A1CDD	1
UPI00077B070F	3
UPI000C04632A	1
UniRef90_UPI0009E2C812	3
UniRef90_UPI0009E25E6D	1
UniRef90_UPI0009E580E3	2
UniRef90_UPI00077AE3AF	1
UniRef90_UPI00077A6F8F	2
UniRef90_A0A2B4RSQ0	4
UPI00077A24DB	4
UniRef90_UPI00077A46FC	2
UniRef90_UPI0009E3B792	1
UniRef90_UPI00077ACCBD	1
UniRef90_UPI0009E30363	1
UPI00077AE428	1
UniRef90_UPI0009E4ACB9	1
UniRef90_UPI0009E25AAA	3
UniRef90_UPI00077A9F6F	4
UniRef90_A0A2B4RMA2	2
UniRef90_UPI0009E5F379	4
UniRef90_UPI00077A28C1	4
UniRef90_UPI000F551A16	5
UniRef90_A0A2B4RTE2	5
UniRef90_UPI00077AF837	1
UPI000F556E62	1
UniRef90_UPI0009E636E0	2
UniRef90_UPI0009E439C1	2
UniRef90_UPI00077AEFF5	1
UPI00077A4F87	3
UniRef90_UPI0009E3023A	1
UPI00077B0B3A	1
UniRef90_UPI00077B1972	1
UniRef90_A0A2B4R1N7	12
UniRef90_UPI00077AD44D	1
UniRef90_UPI00077B2796	1
UniRef90_UPI00077A106F	4
UniRef90_UPI00077A90B7	2
UniRef90_A0A2B4SR79	2
UniRef90_UPI00077A2002	1
UniRef90_A0A2B4SV70	2
UniRef90_UPI0009E33A9D	3
UniRef90_A0A2B4SS82	4
UniRef90_UPI0009E50702	5
UniRef90_UPI0009E3D952	2
UniRef90_A0A2B4SJ59	1
UniRef90_UPI0009E44554	3
UniRef90_UPI000779FE32	2
UniRef90_A0A2B4SQN4	1
UPI000F54EE14	1
UniRef90_A0A2B4SFF6	1
UPI00077AEE12	1
UniRef90_A0A2B4RUZ1	4
UniRef90_UPI00077B0E7B	3
UniRef90_UPI00077B0CA8	1
UniRef90_UPI00077ACBA4	2
UniRef90_UPI0009E4F32F	1
UniRef90_UPI0009E5B2D4	1
UniRef90_UPI00077A4914	1
UniRef90_UPI0009E5C834	3
UniRef90_UPI00077A26E3	3
A0A287BJY3	2
UniRef90_UPI000779F3CE	9
UniRef90_UPI000F54CEBC	2
UniRef90_UPI0009E5BF47	1
UniRef90_UPI00077ADB5D	6
UniRef90_UPI00077AAE7B	8
UniRef90_UPI00077A0AA7	1
UniRef90_UPI0009E2D5AF	3
UPI00077B0AAC	2
UniRef90_UPI00077B1EF7	1
UniRef90_UPI00077AAF79	1
UPI000F5543DC	2
UPI00077AF5AE	4
UniRef90_UPI00077A65A3	2
UniRef90_UPI0009E3A8AE	4
UniRef90_UPI0009E57DB4	1
UniRef90_UPI00077B1832	6
UniRef90_UPI0009E54A3B	1
UniRef90_UPI0009E32888	1
UPI000C04B0EC	2
UniRef90_UPI0009E2B1D1	3
UniRef90_A0A1A8BMQ9	3
UniRef90_UPI00077A3C6D	1
UniRef90_UPI0009E6177C	3
UPI000F54E8D6	1
UniRef90_UPI00077A260D	1
UniRef90_UPI000C04712B	1
UniRef90_UPI0009E39888	3
UniRef90_UPI00077ACF16	1
UniRef90_UPI00077A27F6	2
UniRef90_G8HTA3	13
UPI000F551267	2
UniRef90_UPI0009E2A818	6
UniRef90_UPI0009E49C4C	1
UniRef90_A0A2B4RQW7	1
UniRef90_UPI00021A47DA	2
UniRef90_UPI0009E5DF6D	2
UniRef90_UPI00077A254B	2
UniRef90_A0A2B4SVK7	11
UniRef90_UPI00077A470F	3
UniRef90_UPI00077ABD40	1
UniRef90_UPI00077A66F7	1
UniRef90_UPI00077B1DA2	1
UniRef90_UPI00077A1D6B	3
UniRef90_UPI0009E364B7	2
UniRef90_A0A2B4S0Q8	3
UPI0009E4AB98	1
UniRef90_UPI00077A8C02	1
UniRef90_UPI00077B16B1	1
UniRef90_UPI0009E61760	1
UniRef90_UPI0009E4D4F3	2
UniRef90_UPI0009E5C9EA	1
UniRef90_UPI00077A101C	1
UniRef90_UPI00077AF852	1
UPI00077A672B	1
UniRef90_UPI0009E28B9A	1
UniRef90_UPI00077A23ED	2
UniRef90_UPI00077B1331	1
UPI00077AFC41	2
UniRef90_UPI00077A8473	7
UniRef90_A0A2B4S141	2
UniRef90_A0A2B4R775	1
UPI000F5546EB	1
UniRef90_UPI000779FBA6	2
UniRef90_UPI0009E20A1B	2
UPI00077A1005	1
UniRef90_UPI000C0576EA	1
UniRef90_UPI00077A9DB1	3
UniRef90_UPI00077AAB70	1
UniRef90_UPI00077B0AB9	1
UniRef90_UPI00077AA1D0	1
UniRef90_UPI00077AC32E	4
UPI000F54DD06	1
UniRef90_UPI00077B18EB	2
UniRef90_UPI00077A6467	1
UniRef90_UPI00077AD775	1
UniRef90_UPI00077A04B9	2
UniRef90_UPI00077AFA1C	1
UniRef90_UPI00077A5B43	1
UPI00077A15E1	1
UPI000779F84E	4
UniRef90_UPI00077A39D0	5
UPI000C050B25	1
UniRef90_UPI00077AA693	1
UniRef90_UPI0009E385E0	1
UniRef90_UPI0009E46213	3
UniRef90_UPI00077A65C3	1
UPI00077A23C1	1
UniRef90_A0A2B4SWZ6	4
UPI00077A73A6	1
UniRef90_UPI00077AB22F	2
UniRef90_UPI00077A97EF	5
UniRef90_UPI00077A833F	2
UniRef90_A0A2B4S525	1
UniRef90_UPI0009E290D1	1
UniRef90_UPI0009E3DFA1	1
UniRef90_UPI0009E3C98A	2
UniRef90_UPI000C043A13	1
UniRef90_UPI00077AB23C	2
UniRef90_A0A2B4RK75	2
UPI00077ADEC4	5
UniRef90_UPI00077A5991	3
UniRef90_UPI0009E5B2A8	1
UniRef90_UPI0009E2F661	2
UniRef90_UPI00077A32CA	2
UniRef90_UPI0009E256D4	1
UniRef90_UPI0009E4BE58	2
UPI00077A9C1B	2
UniRef90_UPI0009E5E216	6
UniRef90_UPI0009E5A104	3
UPI00077B1E26	2
UniRef90_UPI00077ACD06	2
UniRef90_UPI00077A0288	2
UniRef90_UPI000779F6D9	3
UniRef90_UPI00077A1E55	1
UniRef90_UPI0009E63D5B	1
UPI00077A15FC	2
UniRef90_A0A2B4RG49	5
UniRef90_A0A2B4RPA5	3
UPI000F554BE3	3
UniRef90_UPI00077AD823	8
UniRef90_UPI0009E5496B	3
UniRef90_A0A2B4R7Q0	2
UniRef90_UPI00077A30C8	2
UniRef90_A0A2B4R8V6	2
UPI00077A20F0	2
UniRef90_UPI000C038AE4	1
UniRef90_UPI00077AEBC4	7
UniRef90_UPI0009E54DD3	3
UPI00077A0D45	1
UniRef90_UPI00077A5B52	1
UniRef90_UPI00077A6D6E	2
UniRef90_UPI00077A98BE	3
UniRef90_UPI000F54F769	1
UniRef90_A0A2B4SRB7	4
UPI00077B144B	1
UniRef90_A0A2B4R9R5	2
UniRef90_UPI00077B1557	1
UniRef90_UPI00077A8457	1
UniRef90_UPI0009E20C6E	2
UniRef90_UPI00077ACA75	1
UniRef90_UPI0009E3FEE6	2
UniRef90_UPI00077B0AFE	2
UPI00077AFA6C	1
UniRef90_UPI0009E294BD	4
A0A2B4SQF4	2
UniRef90_UPI000779FF20	4
UniRef90_UPI00077AD7E8	2
UniRef90_A0A2B4SPT8	1
UniRef90_A0A2B4R8Q6	2
UniRef90_UPI000C04BA23	2
UniRef90_A0A2B4SLC9	1
UniRef90_UPI00077ADDB1	4
UniRef90_A0A1B2INM2	1
UniRef90_UPI00077AAC39	1
UniRef90_UPI0009E4F067	1
UniRef90_UPI00077A6313	1
UniRef90_UPI00077A8992	1
UniRef90_UPI0009E21304	3
UniRef90_UPI0009E53954	2
UniRef90_B8RJM0	1
UniRef90_UPI0009E258A5	1
UniRef90_UPI00077A4B37	3
UniRef90_UPI0009E4AC4B	2
UniRef90_UPI00077A2246	2
UniRef90_UPI000F558D68	1
UniRef90_UPI00077A6A0D	1
UniRef90_UPI000C044A69	2
A0A2B4RUB4	2
UniRef90_UPI0009E1B1F1	2
UniRef90_UPI0009E2A91C	2
UniRef90_UPI00077A1D8A	2
UPI00077A6510	2
UniRef90_UPI0009E22B05	1
UniRef90_UPI0009E632CE	2
UniRef90_UPI0009E5AE91	2
UPI000F551CCC	1
UniRef90_UPI0009E232EF	1
UniRef90_UPI0009E1E804	1
UniRef90_UPI00077A2312	1
UniRef90_UPI00077AC61B	2
UPI000F55189D	1
UniRef90_UPI0009E5E096	1
UPI00077A3BA7	2
UniRef90_UPI00077A300F	2
UPI000F5571C0	2
UniRef90_UPI00077B2419	4
UniRef90_UPI0009E54DB6	4
UniRef90_UPI0009E3A63C	1
UniRef90_UPI0009E65DFE	3
UPI000F554CF3	3
UPI000F54FED5	1
UniRef90_UPI00077A6E47	1
UniRef90_UPI00077A2D75	3
UniRef90_UPI000779F3CC	1
UPI00077AE082	1
UniRef90_A0A2B4S6K9	1
UniRef90_A0A2B4RF62	1
UniRef90_UPI0009E44B06	2
UniRef90_UPI00077A00DC	1
UniRef90_A0A0U1SAA1	1
UniRef90_UPI0009E2710B	1
UniRef90_A0A2B4S6Y4	3
UniRef90_UPI0009E597B6	8
UPI00077AC7E0	1
UniRef90_UPI00077B22C2	7
UniRef90_UPI0009E6549A	1
UniRef90_UPI00077A0013	2
UPI00077ACD00	3
UniRef90_A0A2B4RE63	2
UniRef90_UPI0009E508C4	2
UniRef90_UPI0009E1CFF5	5
UniRef90_UPI00077A767F	1
UniRef90_UPI0009E51B3F	5
A0A2B4SSR8	1
UniRef90_UPI0009E5FA56	2
UniRef90_UPI00077A527E	2
UniRef90_UPI000F5527D3	1
UniRef90_UPI0009E5022D	1
UniRef90_UPI00077A1246	1
UniRef90_UPI0009E65E13	1
UniRef90_UPI00077A1D80	4
UniRef90_UPI0009E271B8	1
UniRef90_UPI00077A3A36	1
UniRef90_A0A2B4S5H4	6
UPI000C0539DD	3
UniRef90_UPI00077AD662	4
UPI00077AE3D5	2
UniRef90_UPI000C056FCE	3
UniRef90_A0A2B4SB97	1
