UniRef90_UPI00077AB9CD	2385
UniRef90_A0A2B4SVP7	1226
UniRef90_UPI0009E41511	92
UniRef90_A0A2B4RZJ7	354
UniRef90_UPI0009E60969	342
UniRef90_UPI00077AB1A2	373
UPI00077B011F	225
UPI00077B016D	842
UniRef90_UPI000779FF69	1290
UniRef90_UPI0009E2B5FF	1202
UniRef90_UPI000C03EF8F	750
UniRef90_UPI0009E2EBE9	552
UniRef90_A0A2B4SEC4	180
UniRef90_UPI00077AE11A	753
UniRef90_UPI00077B0FD3	658
UPI000F54EAC3	230
UniRef90_UPI0009E22774	420
UniRef90_UPI00077AB8C0	148
UPI0009E61B1B	3963
UniRef90_UPI00077A553B	1220
UniRef90_UPI00077A11FA	274
UniRef90_UPI00077ADEA9	4159
UniRef90_UPI00077A2336	440
UniRef90_UPI00077AB533	385
UniRef90_UPI0009E2CAEA	288
UniRef90_UPI00077A1D9D	799
UniRef90_UPI000C042BB6	402
UPI00077AE442	68
UniRef90_UPI0009E624FA	386
UniRef90_UPI0009E44A1D	310
UniRef90_UPI0009E2FAB7	333
UniRef90_UPI0009E28184	164
UniRef90_UPI000A2A44FA	1640
UniRef90_UPI0009E483E8	771
UniRef90_A0A2T7NG27	184
UniRef90_UPI00077AE6CB	613
UPI00077ADD6D	337
UniRef90_UPI00077A0392	118
UniRef90_UPI000C04BF3C	1106
UniRef90_UPI000F5521A0	861
UniRef90_UPI00077B0B72	319
UPI000F5540B9	825
UniRef90_A0A2B4S4V2	367
UniRef90_UPI0009E51403	491
UniRef90_A7T4V0	192
UniRef90_UPI000779FF1A	225
UniRef90_UPI0009E48F52	3116
UniRef90_UPI00077A3434	792
UniRef90_UPI0009E5A3C2	410
UniRef90_A0A2B4S9U9	1996
UPI000F554B35	1660
UniRef90_UPI0009E594CF	1049
UniRef90_UPI0009E63703	144
UPI00077A8257	1283
UniRef90_UPI0009E4BB41	2724
UniRef90_UPI0009E5BB0D	1017
UniRef90_UPI0009E3A8FA	570
UPI000F552047	454
UniRef90_UPI00077AEDD6	440
UniRef90_UPI00077AA443	733
UniRef90_UPI00077A9F35	368
UniRef90_A0A2H9T3A4	229
UPI00077A1374	895
UniRef90_UPI0009E34D6D	750
UniRef90_UPI0009E529FF	309
UniRef90_UPI0009E1FE75	304
UniRef90_UPI00077A04E9	361
UniRef90_A0A2B4SKD2	349
UPI000F54DD06	357
UniRef90_UPI00077A856F	1145
UniRef90_UPI00077ACB22	460
UniRef90_UPI00077A0879	797
UPI000F556E06	285
UPI000F551441	441
UniRef90_UPI00077AD5E6	249
UPI00077A92CD	165
UniRef90_UPI00077AEF41	588
UniRef90_A0A2B4RJT2	829
UniRef90_UPI00077AE839	91
UPI00077ADABF	332
UniRef90_UPI00077AB582	241
UniRef90_UPI0009E2C12A	458
UniRef90_UPI00077AADFB	783
UniRef90_UPI000A2A66A9	356
UPI000779F90A	776
UPI000F5561A4	512
UniRef90_UPI000F558039	203
UniRef90_UPI0009E31E57	789
UniRef90_A0A2B4SCX7	5601
UniRef90_UPI0009E41E42	2758
A0A2B4SLD2	3613
UniRef90_UPI0009E46E54	830
UniRef90_A0A2B4RXE2	951
