unirefid	1
UniRef90_UPI00077AB9CD	1
UniRef90_A0A2B4SVP7	1
UniRef90_UPI0009E41511	4
UniRef90_A0A2B4RZJ7	2
UniRef90_UPI0009E60969	2
UniRef90_UPI00077AB1A2	2
UPI00077B011F	2
UPI00077B016D	3
UniRef90_UPI000779FF69	10
UniRef90_UPI0009E2B5FF	1
UniRef90_UPI000C03EF8F	1
UniRef90_UPI0009E2EBE9	2
UniRef90_A0A2B4SEC4	1
UniRef90_UPI00077AE11A	1
UniRef90_UPI00077B0FD3	1
UPI000F54EAC3	6
UniRef90_UPI0009E22774	1
UniRef90_UPI00077AB8C0	1
UPI0009E61B1B	1
UniRef90_UPI00077A553B	1
UniRef90_UPI00077A11FA	1
UniRef90_UPI00077ADEA9	2
UniRef90_UPI00077A2336	20
UniRef90_UPI00077AB533	5
UniRef90_UPI0009E2CAEA	1
UniRef90_UPI00077A1D9D	1
UniRef90_UPI000C042BB6	2
UPI00077AE442	2
UniRef90_UPI0009E624FA	1
UniRef90_UPI0009E44A1D	3
UniRef90_UPI0009E2FAB7	1
UniRef90_UPI0009E28184	3
UniRef90_UPI000A2A44FA	1
UniRef90_UPI0009E483E8	1
UniRef90_A0A2T7NG27	2
UniRef90_UPI00077AE6CB	3
UPI00077ADD6D	1
UniRef90_UPI00077A0392	1
UniRef90_UPI000C04BF3C	9
UniRef90_UPI000F5521A0	4
UniRef90_UPI00077B0B72	5
UPI000F5540B9	1
UniRef90_A0A2B4S4V2	1
UniRef90_UPI0009E51403	1
UniRef90_A7T4V0	2
UniRef90_UPI000779FF1A	10
UniRef90_UPI0009E48F52	2
UniRef90_UPI00077A3434	2
UniRef90_UPI0009E5A3C2	4
UniRef90_A0A2B4S9U9	1
UPI000F554B35	1
UniRef90_UPI0009E594CF	1
UniRef90_UPI0009E63703	2
UPI00077A8257	3
UniRef90_UPI0009E4BB41	1
UniRef90_UPI0009E5BB0D	1
UniRef90_UPI0009E3A8FA	1
UPI000F552047	1
UniRef90_UPI00077AEDD6	1
UniRef90_UPI00077AA443	7
UniRef90_UPI00077A9F35	1
UniRef90_A0A2H9T3A4	1
UPI00077A1374	2
UniRef90_UPI0009E34D6D	1
UniRef90_UPI0009E529FF	2
UniRef90_UPI0009E1FE75	3
UniRef90_UPI00077A04E9	2
UniRef90_A0A2B4SKD2	1
UPI000F54DD06	1
UniRef90_UPI00077A856F	1
UniRef90_UPI00077ACB22	6
UniRef90_UPI00077A0879	2
UPI000F556E06	1
UPI000F551441	1
UniRef90_UPI00077AD5E6	1
UPI00077A92CD	1
UniRef90_UPI00077AEF41	2
UniRef90_A0A2B4RJT2	1
UniRef90_UPI00077AE839	2
UPI00077ADABF	5
UniRef90_UPI00077AB582	2
UniRef90_UPI0009E2C12A	1
UniRef90_UPI00077AADFB	2
UniRef90_UPI000A2A66A9	4
UPI000779F90A	1
UPI000F5561A4	1
UniRef90_UPI000F558039	1
UniRef90_UPI0009E31E57	2
UniRef90_A0A2B4SCX7	2
UniRef90_UPI0009E41E42	1
A0A2B4SLD2	1
UniRef90_UPI0009E46E54	1
UniRef90_A0A2B4RXE2	1
UniRef90_UPI00077A2317	3
UniRef90_UPI0009E62B82	2
A0A2B4RUV4	1
UniRef90_UPI0009E41ABA	1
UniRef90_UPI0009E3879C	1
UniRef90_UPI0009E4307F	1
UniRef90_UPI0009E26133	1
UniRef90_UPI00077A047A	1
UPI000779F6DA	1
UniRef90_A0A2B4SJZ0	7
UniRef90_UPI0009E52E19	1
UniRef90_UPI0009E21964	2
UniRef90_UPI00077A004D	1
