unirefid	1
UniRef90_UPI0009E3A27E	5
UniRef90_UPI0009E4593F	2
UPI000F55225F	2
UPI000F55956F	1
UniRef90_UPI0009E2C919	1
UniRef90_UPI0009E42B45	2
UPI00077AFF89	75
UniRef90_A0A2B4RTU6	2
UPI000F54EA7D	4
UniRef90_UPI0009E40380	3
UniRef90_UPI00077B1005	1
UPI00077A5656	3
UniRef90_A0A2B4RGV1	2
UniRef90_UPI0009E2C67B	1
UniRef90_UPI0009E45522	1
UniRef90_UPI00077A0B84	1
UPI00077A4BCB	1
UniRef90_A0A2B4STT0	1
UniRef90_A7RWK5	1
UniRef90_UPI00077A7BCF	1
UniRef90_A0A2G9UFX9	2
UPI0009E31FC6	1
UniRef90_UPI0009E1DB38	1
A0A2B4SDV5	1
UniRef90_UPI0009E57C40	1
UniRef90_A0A2B4SA54	1
UniRef90_UPI0009E275FE	2
UniRef90_UPI00077A4AF6	2
UPI000F556691	1
UniRef90_UPI0009E357F5	2
UniRef90_UPI0009E23717	2
UPI000F5556D6	1
UniRef90_A0A2B4S515	1
UniRef90_UPI00077A3F0A	1
UPI0009E1BFB0	1
UniRef90_A0A2B4SWD8	1
UniRef90_UPI00077AF837	1
UniRef90_UPI00077A0460	1
UniRef90_UPI0009E5CB7A	9
UPI0009E56604	1
UniRef90_A0A2B4SL13	4
UniRef90_UPI0009E53E49	1
UniRef90_UPI00077A4AC4	2
UniRef90_UPI00077A3167	4
UniRef90_UPI0009E30B1F	2
UniRef90_B7W112	1
UniRef90_UPI000779F28A	2
UPI00077B1C2F	3
UniRef90_UPI000779F5EC	3
UniRef90_UPI00077A376D	1
UniRef90_UPI00077A54A6	1
UniRef90_UPI0009E18B0A	1
UniRef90_UPI00077A262F	1
UniRef90_UPI00077A9C74	2
UPI00077A0132	2
UniRef90_A0A2B4S5V0	1
UniRef90_UPI00077AB782	1
UniRef90_UPI0009E5815F	3
UniRef90_UPI00077A146B	1
UniRef90_UPI00077A4EDB	1
UPI000779FA1B	5
UniRef90_UPI00077A6938	1
UniRef90_A0A2B4RBB6	1
UniRef90_UPI00077A7F5B	1
UniRef90_A0A2B4SWD4	1
UniRef90_UPI0009E62E1D	2
UniRef90_UPI0009E511C7	1
UniRef90_UPI00077AC24F	1
UniRef90_UPI00077A9991	18
