unirefid	1
UniRef90_UPI0009E41ABA	1
UniRef90_UPI00077A4AC4	2
UniRef90_UPI0009E595D1	2
UniRef90_UPI00077A7922	1
UniRef90_A0A2B4SX77	2
UniRef90_A0A2B4S6U2	5
UniRef90_UPI0009E64D01	1
UniRef90_UPI00077B16F6	2
UniRef90_UPI00077AF08B	2
UniRef90_UPI00077A5FAD	2
UniRef90_UPI00077AAC94	1
UniRef90_UPI00077AA21E	3
UniRef90_UPI00077A5622	1
UniRef90_UPI000779F1F8	1
UniRef90_UPI0009E38B9D	5
UPI00077AE94D	1
UniRef90_UPI0009E424A4	1
UniRef90_A0A2B4RHU3	1
UniRef90_UPI00077A86C9	1
UniRef90_UPI0009E39CEC	1
UPI00077B1BC7	1
UPI0009E56604	1
UniRef90_UPI0009E202D0	3
UniRef90_UPI0009E38E6D	1
UniRef90_UPI0009E31819	1
UniRef90_A0A2B4S523	1
UniRef90_UPI000C043A13	1
UniRef90_UPI00077AF0F3	6
UniRef90_UPI00077A6938	1
UniRef90_UPI00077AE029	2
UniRef90_UPI0009E205B0	2
UniRef90_UPI0009E37977	1
UPI00077A9EB2	1
UniRef90_A0A2B4RRS7	1
UniRef90_UPI00077AB256	7
UPI000C04CD1E	1
UniRef90_UPI00077AA38E	4
UniRef90_UPI00077A9279	5
UniRef90_UPI00077AF9E2	1
UPI000C05504B	3
UniRef90_UPI00077B1385	11
UniRef90_UPI0009E5DF6D	3
UniRef90_UPI000C05056A	1
UniRef90_B8VIW9	4
UniRef90_UPI0009E23070	1
UniRef90_UPI00077AE0AF	1
UniRef90_UPI0009E50587	1
UniRef90_UPI0009E4DDE7	1
UPI000C04E3CF	1
UniRef90_UPI00077A122E	1
UniRef90_UPI0009E3D170	3
UniRef90_UPI0009E5495E	2
UniRef90_UPI00077AAE7B	5
UniRef90_UPI00077AE195	1
UniRef90_UPI0009E522EB	1
UniRef90_A0A2B4RL72	2
UniRef90_UPI000F55113B	3
UPI000F554F25	1
UniRef90_UPI0009E495B1	1
UniRef90_UPI0009E39DD8	1
UniRef90_UPI0009E5DD29	1
