unirefid	1
UniRef90_A0A2B4S7V0	1
UniRef90_UPI0009E1DC3F	1
UniRef90_A0A2B4SFT7	1
UniRef90_UPI0009E4856F	2
UniRef90_UPI0009E5E096	1
UniRef90_UPI00077A480D	3
UniRef90_UPI00077AA204	2
UniRef90_UPI0009E644C7	2
UniRef90_UPI00077AAB76	2
UniRef90_UPI0009E62271	1
UPI000F554377	1
UniRef90_A0A2B4SKY8	1
UniRef90_UPI00077A7922	1
UniRef90_UPI00077A970A	2
UniRef90_UPI00077B1E08	1
UniRef90_UPI00077A7A8E	2
UniRef90_UPI00077A97F2	3
UniRef90_UPI000F55089A	1
UPI00077A5745	1
UniRef90_UPI00077A9EFB	9
UniRef90_UPI00077AC09A	12
UniRef90_UPI00077B0157	2
UniRef90_UPI00077AB95E	2
UPI000F551D86	1
UniRef90_UPI0009E42C52	2
UniRef90_A0A2B4RDL4	2
UniRef90_UPI0009E4852B	2
UniRef90_UPI0009E5AFE2	2
UniRef90_UPI00077A22A3	4
UniRef90_A0A2B4SQZ4	1
UniRef90_UPI0009E3C1F4	1
UniRef90_UPI00077A1EA9	1
UniRef90_UPI00077A422F	1
UniRef90_UPI000F550F00	1
UniRef90_UPI000A2A9CAD	2
UniRef90_UPI00077AF3DF	5
UniRef90_UPI0009E550FD	1
UniRef90_UPI00077A5376	2
UPI00077A7935	2
UniRef90_UPI00077A0DA5	2
UniRef90_UPI00077A15CA	1
UniRef90_UPI00077A7996	2
UniRef90_A7S085	2
UniRef90_UPI00077A019A	3
UPI000F5578BA	8
UniRef90_UPI00077AEC3A	7
UniRef90_UPI0009E3084F	1
UniRef90_UPI00077A84A6	1
UniRef90_UPI0009E51B3F	2
UniRef90_A0A2B4SGI3	1
UniRef90_UPI0009E2E3B4	1
UniRef90_A0A2B4SL21	1
UPI00077A567C	3
UPI0009E4DEFE	2
UniRef90_UPI0009E4DDD0	2
UniRef90_UPI00077AB290	17
UniRef90_UPI0009E1BB89	1
UniRef90_UPI00077AF837	1
UniRef90_UPI0009E59742	12
UniRef90_UPI000C03B17A	1
A0A2B4RJK2	2
UniRef90_UPI0009E28668	3
UPI00077A0115	2
UPI000F55562D	1
UniRef90_UPI0009E2564B	1
UPI00077B1E7A	7
UPI000C04D3F1	2
UniRef90_UPI00077A8FC9	2
UniRef90_UPI00077A119E	2
UniRef90_UPI0009E1DB38	1
UniRef90_UPI00077A0219	10
UniRef90_UPI000A2A5037	1
UniRef90_A0A0G4GAN0	3
UPI00077A1FCF	2
UniRef90_UPI00077A183C	1
UniRef90_UPI00077AACDE	2
UniRef90_UPI00077A5AE5	1
UniRef90_UPI00077A00D8	1
UniRef90_UPI0009E46AC5	3
UPI000F557427	1
UniRef90_UPI00077A777F	1
UniRef90_A0A2B4RYV4	1
UniRef90_A0A1Q9C6W2	1
UniRef90_UPI00077A9A28	1
UniRef90_UPI0009E28D0D	1
UniRef90_A8C9K4	1
UniRef90_UPI00077A5A87	2
UniRef90_UPI00077A3F29	17
UniRef90_UPI00077A1E55	3
UPI00077A8752	1
UniRef90_UPI00077A272B	1
UniRef90_UPI0009E41BFF	1
UniRef90_UPI00077A03CE	2
UniRef90_UPI00077AB365	2
UPI00077A6BE2	1
UniRef90_UPI0009E39A98	2
UniRef90_UPI00077A9F2D	1
UniRef90_UPI0009E1C5F9	2
UPI000F5511C4	2
UniRef90_A0A2B4RD26	3
UniRef90_UPI000F555A54	4
UniRef90_UPI0009E43393	1
UniRef90_UPI00077A69E2	1
UniRef90_UPI00077B1A49	2
UniRef90_UPI00077A5F1C	1
UPI000F556BDC	1
UPI00077A720A	1
UniRef90_UPI0009E399AD	1
UniRef90_UPI00077A7477	1
UniRef90_UPI00077ACA9F	22
UniRef90_UPI00077A22EC	2
UniRef90_UPI0009E52C46	1
UniRef90_UPI00077AF7C5	1
UniRef90_UPI0009E51A7B	1
UniRef90_A0A2B4RW35	2
UPI000F556E47	1
UniRef90_UPI0009E4A4F9	1
UniRef90_A0A2B4SK35	2
UniRef90_UPI00077ADD3C	4
UniRef90_A0A315V8L5	1
UniRef90_UPI0009E61E6B	2
UniRef90_A0A1X7TFE2	1
UniRef90_UPI000C056FCE	2
UniRef90_A0A2B4S7B7	2
UniRef90_A0A2B4SXS4	7
UniRef90_UPI000779FF5B	3
UPI00077AE343	3
UniRef90_UPI00077A1B7E	1
UniRef90_UPI00077A4C63	1
UPI000F558FA2	2
UniRef90_UPI000C03E5CC	3
UniRef90_UPI0009E57354	1
UniRef90_UPI0009E1F5A5	1
UniRef90_UPI00077A4208	1
UniRef90_A0A2B4RDN5	1
UniRef90_UPI000779F522	2
UniRef90_UPI0009E1CF8D	4
UniRef90_A7RKF6	2
UniRef90_UPI0009E2CBDC	3
UniRef90_A0A2B4RKS0	2
UPI00077AD6FC	2
UniRef90_UPI00077A8487	1
UPI00077A682A	2
UPI00077A1C04	1
UPI00077A3CAC	1
UniRef90_UPI0009E560B0	3
UniRef90_UPI0009E63F94	3
UniRef90_UPI0009E379B0	1
UniRef90_UPI00077A2336	20
UniRef90_UPI00077A8847	1
UPI000F559491	4
UPI00077A6304	1
UniRef90_UPI0009E4BC78	2
UniRef90_A0A2B4R890	1
UniRef90_UPI0009E45A05	1
UPI000F54C8D0	1
UniRef90_UPI000F54CA86	2
UniRef90_UPI000F54EC58	1
UniRef90_A0A2B4SGR2	1
UniRef90_UPI00077A391F	2
UniRef90_UPI00077A9ED2	1
UniRef90_A0A2B4RVY0	1
UPI00077A7275	3
UniRef90_UPI00077A94D8	1
UniRef90_UPI00077A1333	3
UniRef90_UPI00077A72EE	2
UniRef90_UPI00077AFDC1	2
UPI00077ABE37	2
UniRef90_UPI00077A825F	2
UPI00077A8A12	1
UniRef90_UPI00077A3DF2	9
UniRef90_UPI000C0480FA	2
UniRef90_UPI0009E4B450	19
UniRef90_UPI00077A5928	1
UniRef90_UPI0009E29094	1
UniRef90_UPI00077A90B7	1
UniRef90_UPI000C0445F8	4
UniRef90_UPI00077AF4C0	5
UniRef90_A0A2B4RRF8	1
UniRef90_A0A2B4RSK9	1
UniRef90_UPI000BB9A4DC	1
UniRef90_UPI00077A4AB7	1
UniRef90_UPI00077A829F	1
UniRef90_UPI0009E3D2DB	1
UniRef90_G8HTA3	13
UniRef90_UPI000C038B99	2
UniRef90_UPI0009E20C6E	1
UPI00077A7EA3	3
UniRef90_UPI0009E60781	2
UniRef90_UPI00077A7AA3	1
UPI000C046501	1
A0A2B4RMX5	1
