
UniRef90_UPI0009E5B600	928
UPI00077A7BAC	1804
UniRef90_UPI0009E50B13	221
UniRef90_UPI00077A6A37	4157
UniRef90_UPI00077A8CD1	255
UniRef90_UPI00077A3C50	4663
UniRef90_UPI0009E486CF	2568
UPI00077ABE4D	690
UniRef90_UPI0009E5565F	450
UniRef90_UPI00077AC9CB	490
UniRef90_UPI00077B0813	464
UniRef90_UPI00077A5786	15902
UPI00077ACF34	2776
UniRef90_UPI00077A4953	274
UPI00077A22B6	686
UniRef90_UPI0009E3A3A4	661
UPI00077B01F8	285
UniRef90_A0A2B4RSF1	730
UniRef90_UPI00077A5961	1101
UniRef90_UPI0009E63304	1641
UniRef90_UPI0009E589D5	534
UniRef90_UPI00077A7C91	52
UniRef90_UPI00077A249A	399
UniRef90_UPI00077A25FA	1035
UPI00077A9EB2	230
UniRef90_UPI0009E63319	1229
UniRef90_A0A2B4S8C4	1425
UniRef90_UPI0009E2EBB5	651
UniRef90_UPI00077AEFFB	459
UniRef90_UPI00077AAA4B	221
UPI00077B2240	479
UniRef90_UPI00077A9652	317
UniRef90_UPI000779F29C	229
UniRef90_A0A2B4SPX3	4104
UniRef90_UPI00077A837B	2449
UPI00077ACEA4	614
UniRef90_A0A2B4T1K9	342
UPI0009E4304E	48
UniRef90_A0A2B4R7Q0	772
UniRef90_UPI00077AB012	301
UniRef90_UPI00077B07D3	235
UniRef90_A0A2B4SA30	814
UniRef90_UPI00077A1274	534
UniRef90_UPI0009E2256C	271
UniRef90_UPI0009E27C2C	1801
UniRef90_UPI00077A8389	232
UniRef90_UPI0009E2A049	284
UniRef90_UPI00077B0467	225
UniRef90_UPI00077B0689	390
UniRef90_UPI00077A14E8	427
UniRef90_UPI00077A2F2A	580
UniRef90_UPI00077B07A9	631
UniRef90_UPI0009E2EB82	1274
UniRef90_UPI00077AAC0A	621
A0A2B4SIY7	538
UniRef90_UPI0009E433DF	323
UniRef90_UPI00077AA140	210
UniRef90_UPI00077A8911	224
UPI00077ADABF	156
UniRef90_UPI00077AA0F7	2265
UniRef90_A0A2B4SF15	84
UniRef90_UPI0009E35632	1136
UniRef90_UPI000F558D68	485
UniRef90_UPI00077B00D2	501
UniRef90_UPI00077A3E99	330
UniRef90_UPI0009E432A7	527
UniRef90_UPI00077A950A	315
UniRef90_UPI00077AA98E	1898
UniRef90_UPI0009E3AC36	220
UniRef90_UPI00077AB89F	739
UniRef90_UPI0009E5154E	2769
UniRef90_UPI00077ACA2A	228
UniRef90_UPI000779F601	177
UniRef90_A0A2B4SCP7	377
UniRef90_UPI00077B20AE	248
UniRef90_UPI0009E47C6C	324
UniRef90_UPI00077AE5B1	544
UPI00077A360B	315
UniRef90_UPI00077A65D5	541
UniRef90_UPI0009E287C1	688
UniRef90_UPI00077B254F	634
UniRef90_UPI0009E3BE3A	536
UniRef90_A0A2B4RAC3	1023
UniRef90_UPI00077A2B2A	484
UniRef90_A0A2B4Q3V2	247
UniRef90_UPI00077ADE36	363
UPI00077A6F2A	3631
UniRef90_UPI0009E42003	1047
UniRef90_UPI00077B10B7	859
UniRef90_UPI0009E3AB22	1048
UniRef90_A0A2B4SLJ9	1608
UniRef90_UPI000F556513	718
UniRef90_UPI0009E4FD4B	275
UniRef90_UPI00077A3BAB	335
UniRef90_UPI0009E335F0	175
UniRef90_UPI0009E39633	627
UniRef90_UPI00077A1171	1648
UniRef90_UPI00077A14B9	471
UniRef90_A0A2B4RFA8	1067
UniRef90_UPI0009E5D33E	691
UniRef90_UPI00077AFE11	357
UPI00077A5CD6	249
UniRef90_UPI0009E6240E	451
UniRef90_A0A2B4RMD2	351
UniRef90_UPI00077AFAA7	4553
UniRef90_UPI00077AE94E	927
UniRef90_UPI00077A3337	572
UniRef90_UPI0009E3FFD2	545
UPI000C050073	443
UniRef90_UPI00077A9856	801
UniRef90_UPI000F551979	260
UniRef90_UPI00077AC606	181
UniRef90_UPI00077A6E39	144
UniRef90_UPI0009E5815F	1306
UniRef90_UPI0009E1E6F6	485
UniRef90_UPI0009E4A8E5	335
UniRef90_UPI000C051FF9	1663
UniRef90_UPI0009E24333	793
UniRef90_UPI00077AB091	686
UniRef90_UPI00077A6DB8	619
UPI00077AB1FD	272
UniRef90_UPI00077AF358	2021
UniRef90_UPI0009E29446	680
UniRef90_UPI0009E19140	539
UniRef90_UPI00077A5622	160
UniRef90_UPI00077A5E16	325
A0A2B4RVQ3	1911
UPI000779F609	846
UPI000779F1BA	639
UniRef90_UPI0009E3B608	282
UPI00077A0FF9	443
UPI000F550266	1511
UniRef90_UPI0009E53802	247
UPI000F550DA0	577
UniRef90_A0A2B4SKI5	1202
UniRef90_UPI00077A17B7	633
UPI00077A1F3D	906
UniRef90_UPI00077B058B	588
UniRef90_UPI00077A3867	183
UniRef90_UPI00077ADF6F	455
UniRef90_UPI00077AC6D1	525
UniRef90_UPI0009E6547D	222
UPI000779F84E	606
UniRef90_UPI00077A16A3	549
UniRef90_A7SDB4	338
UniRef90_UPI0009E5B374	227
UniRef90_UPI00077AA38E	1215
UniRef90_A0A2B4SKJ2	2539
UniRef90_UPI000F54FA49	949
UniRef90_UPI0009E59C47	672
UniRef90_UPI00077A14F8	356
UniRef90_UPI00077AE7F5	328
Q196S7	3013
UPI00077B0CE8	428
UPI000C057034	248
UniRef90_UPI00077AA52E	842
UniRef90_UPI0009E53D22	194
UPI00077A6D8E	436
UniRef90_UPI00077AACE1	374
UniRef90_UPI0009E4DE70	644
UniRef90_A0A2B4SK30	157
UniRef90_UPI00077A78C7	161
UniRef90_UPI00077B0C9B	1945
UniRef90_UPI0009E3D952	3654
UniRef90_UPI00077A10C5	214
UniRef90_A0A2B4S057	272
UniRef90_UPI00077ABAE8	777
UniRef90_UPI00077AAFC9	580
UniRef90_UPI00077ADC02	441
UniRef90_UPI00077AFD29	585
UniRef90_UPI0009E35E2D	444
UniRef90_A0A2B4SD81	939
UniRef90_UPI000C04410E	1528
UniRef90_A0A2B4S8D5	1497
UniRef90_A0A2B4RI97	578
UniRef90_UPI0009E322E2	413
UniRef90_UPI00077A1201	262
UniRef90_UPI00077A573D	222
UniRef90_UPI000779F514	173
UniRef90_A0A2B4SAQ6	6441
UniRef90_UPI00077A73B7	1098
UniRef90_A0A2B4S7W9	1379
UniRef90_UPI00077A87A6	815
UniRef90_A0A2B4RHZ7	674
UniRef90_UPI0009E4D127	1570
UniRef90_UPI00077A7840	232
UniRef90_UPI000C04967A	269
UniRef90_UPI00077AACAC	177
UniRef90_UPI00077A13E3	424
UniRef90_UPI00077A833F	426
UPI000C04F672	1510
UniRef90_UPI0009E1FE75	205
UniRef90_UPI0009E3207C	2200
UniRef90_A0A2B4SRI3	223
UniRef90_UPI000779F3F2	431
UniRef90_UPI00077B19E1	491
UniRef90_UPI0009E2AA55	229
UPI00077A4341	3000
UniRef90_UPI00077A8992	2168
UniRef90_UPI0009E2CC5C	1073
UniRef90_UPI000F54E9D4	109
UniRef90_UPI000C039E38	241
UniRef90_UPI0009E45B4A	1179
UniRef90_UPI00077AD709	429
UniRef90_UPI00077A53A8	175
UniRef90_A0A2B4R245	1300
UniRef90_UPI00077A7395	149
UniRef90_UPI00077AEF7C	379
UniRef90_UPI000A2A7D58	383
UniRef90_UPI00077AA693	257
UniRef90_UPI0009E27C97	597
UPI000F551CAC	1842
UniRef90_UPI0009E57957	988
UniRef90_UPI000F55089E	932
UniRef90_A0A2B4RP90	925
UniRef90_UPI00077A898D	549
UPI000C03DC46	777
UniRef90_UPI00077A3017	455
UniRef90_A0A1Q9CZK2	555
UniRef90_UPI0009E543F4	473
UniRef90_UPI00077A57CB	698
UniRef90_UPI00077AB154	2560
UniRef90_UPI00077AAE8A	489
UniRef90_UPI0009E2C12A	1863
UniRef90_UPI00077A0F5C	271
UniRef90_UPI000779FCCB	219
UniRef90_UPI00077A1D0F	692
UniRef90_UPI00077A1327	215
UniRef90_UPI00077AD8DE	1356
UniRef90_UPI0009E60969	556
UniRef90_UPI0009E2B8C3	1874
UniRef90_UPI000C03CD85	748
UniRef90_UPI0009E62D45	973
UniRef90_UPI00077B011C	128
UPI000F553F09	905
UniRef90_UPI00077A69B4	724
UniRef90_UPI00077A471C	183
UniRef90_A0A2B4RGP6	182
UPI00077A5327	264
UniRef90_UPI0009E472CF	223
UniRef90_UPI00077ACCA4	12166
UPI000F552BD1	463
UniRef90_UPI00077AD7FF	557
UPI00077A15FC	448
UniRef90_UPI000779F68D	549
UniRef90_A0A2B4SC19	207
UniRef90_UPI0009E5E11E	442
UniRef90_UPI0009E5E208	323
UniRef90_UPI00077AA348	142
UniRef90_UPI00077AB23D	1275
UniRef90_A0A2B4T1D0	2603
UniRef90_UPI00077ACAD6	7790
UniRef90_UPI00077AD0CA	899
UniRef90_UPI0009E2DFCA	514
UniRef90_UPI00077AB6E8	548
UniRef90_A0A397S9W7	1836
UniRef90_UPI00077B2095	721
UniRef90_UPI00077AD266	331
UniRef90_A0A2B4SUH8	527
UniRef90_UPI00077A22C7	175
UPI000F5508FD	126
UniRef90_UPI00077A2FA9	293
UniRef90_UPI0009E4B2EC	3825
UniRef90_A0A3F2YLZ0	3390
UniRef90_UPI00077A3E61	7255
A0A2B4SS28	3203
UniRef90_UPI00077AED67	543
UniRef90_UPI00077AA0D6	682
UniRef90_UPI0009E47CFF	538
UniRef90_UPI0009E2C621	316
UPI00077A7334	174
UniRef90_UPI000C03CA7E	2272
UPI0009E5BFED	436
UniRef90_UPI0009E4DAAF	2072
UniRef90_UPI00077B0181	1718
UniRef90_UPI000C0412CA	829
UniRef90_A0A2B4SBT2	701
UniRef90_UPI00077AE8A6	138
UPI000F555985	145
UniRef90_UPI0009E2E8CC	1312
UniRef90_UPI0009E36B78	5206
UniRef90_UPI000779F915	4552
UniRef90_UPI0009E1E1D5	738
UniRef90_UPI000A2A9262	206
UniRef90_UPI00077A872C	188
UniRef90_UPI0009E280FD	1075
UniRef90_A7RX65	792
UPI00077A0055	897
UniRef90_UPI00077A71E6	337
UPI0009E3B09E	51
UniRef90_UPI00077A72AC	1586
UniRef90_A0A2B4SZE6	1528
UniRef90_UPI00077A1293	84
UPI00077A5F22	155
UniRef90_UPI00077A9F39	510
UniRef90_A0A2B4SPW5	628
UniRef90_UPI0009E5F75E	227
UPI00077AC6F0	309
UniRef90_UPI000F55987F	3085
UPI00077B1721	778
UniRef90_A0MV35	916
UPI00077B0C30	298
UniRef90_UPI00077A816B	1953
