
UniRef90_UPI0009E41ABA	318
UniRef90_UPI00077A4AC4	426
UniRef90_UPI0009E595D1	176
UniRef90_UPI00077A7922	699
UniRef90_A0A2B4SX77	1261
UniRef90_A0A2B4S6U2	486
UniRef90_UPI0009E64D01	199
UniRef90_UPI00077B16F6	1680
UniRef90_UPI00077AF08B	1031
UniRef90_UPI00077A5FAD	508
UniRef90_UPI00077AAC94	423
UniRef90_UPI00077AA21E	412
UniRef90_UPI00077A5622	656
UniRef90_UPI000779F1F8	263
UniRef90_UPI0009E38B9D	600
UPI00077AE94D	862
UniRef90_UPI0009E424A4	558
UniRef90_A0A2B4RHU3	1868
UniRef90_UPI00077A86C9	183
UniRef90_UPI0009E39CEC	296
UPI00077B1BC7	334
UPI0009E56604	1058
UniRef90_UPI0009E202D0	330
UniRef90_UPI0009E38E6D	616
UniRef90_UPI0009E31819	231
UniRef90_A0A2B4S523	219
UniRef90_UPI000C043A13	178
UniRef90_UPI00077AF0F3	5493
UniRef90_UPI00077A6938	5418
UniRef90_UPI00077AE029	450
UniRef90_UPI0009E205B0	210
UniRef90_UPI0009E37977	338
UPI00077A9EB2	293
UniRef90_A0A2B4RRS7	4945
UniRef90_UPI00077AB256	648
UPI000C04CD1E	3620
UniRef90_UPI00077AA38E	495
UniRef90_UPI00077A9279	294
UniRef90_UPI00077AF9E2	1475
UPI000C05504B	394
UniRef90_UPI00077B1385	491
UniRef90_UPI0009E5DF6D	474
UniRef90_UPI000C05056A	188
UniRef90_B8VIW9	3388
UniRef90_UPI0009E23070	560
UniRef90_UPI00077AE0AF	662
UniRef90_UPI0009E50587	316
UniRef90_UPI0009E4DDE7	245
UPI000C04E3CF	2662
UniRef90_UPI00077A122E	2051
UniRef90_UPI0009E3D170	404
UniRef90_UPI0009E5495E	404
UniRef90_UPI00077AAE7B	131
UniRef90_UPI00077AE195	257
UniRef90_UPI0009E522EB	222
UniRef90_A0A2B4RL72	4631
UniRef90_UPI000F55113B	5269
UPI000F554F25	799
