key	read_count
UniRef90_UPI00077A3F7C	190
UniRef90_UPI00077A9C74	1849
UniRef90_UPI00077A3017	474
UniRef90_UPI0009E21D92	1364
UniRef90_UPI000C04BCCA	695
UniRef90_UPI00077B1B4A	994
UniRef90_UPI00077A0DFD	916
UPI00077A63D6	3835
UPI000F5563EF	3876
UniRef90_UPI00077ABFE7	1516
UniRef90_A0A2B4RVH8	368
UPI000F557005	10766
UniRef90_UPI00077A3DF2	662
UniRef90_UPI00077B1E46	949
UniRef90_UPI0009E4EF96	560
UniRef90_UPI0009E3E65B	7118
UniRef90_UPI0009E4BDF8	1718
UniRef90_A7REU6	763
UniRef90_A0A2B4SGH0	3431
UPI000F5572AA	867
UniRef90_UPI00077B1296	535
UniRef90_UPI00077A8E93	2824
UniRef90_A0A2B4SL30	1385
UniRef90_UPI00077AA693	494
UPI000F54DD06	339
UniRef90_UPI00077B0674	810
UniRef90_UPI0009E5C9EA	1739
UniRef90_UPI00077A7CC0	1215
UniRef90_UPI0009E399AD	2259
UniRef90_UPI000F555D6B	2027
UniRef90_UPI0009E5813F	864
UniRef90_UPI00077ACD27	696
UniRef90_UPI00077A2C6E	1105
UniRef90_UPI0009E413BF	660
UniRef90_UPI00077ACEB3	333
UniRef90_UPI00077B0689	124
UniRef90_UPI0009E3FB5D	1415
UniRef90_A0A075AC32	417
UniRef90_UPI00077A91FD	414
UniRef90_A0A2B4RKT3	4555
UniRef90_A0A2B4SH98	3978
UPI000C04632A	1960
UniRef90_UPI00077A6E47	287
UniRef90_Q8WS60	595
UniRef90_UPI00077A825B	239
UniRef90_UPI0009E40218	7988
UniRef90_UPI0009E597B6	641
UniRef90_A0A2B4R7J2	191
UniRef90_UPI0009E2FADC	464
UniRef90_UPI00077AEBD9	436
UniRef90_UPI00077A679A	365
UniRef90_A0A2B4S392	576
UPI00077A7935	990
UPI000F54FE0A	11248
UniRef90_A0A2B4SJA7	1713
UniRef90_UPI000F54EC58	1008
UniRef90_UPI00077B1726	104
UniRef90_UPI00077B0F73	301
UniRef90_UPI00077AB7FD	259
UPI000F5546EB	7146
UniRef90_UPI00077AAD23	864
UniRef90_UPI0009E481B5	398
UniRef90_UPI00077A13A8	8886
UniRef90_A0A2B4SA57	428
UniRef90_UPI0009E254CA	1396
UniRef90_UPI00077A3303	777
UniRef90_A7T1Z7	174
UniRef90_A0A1X7UCT8	343
UniRef90_UPI000F55987F	6563
UniRef90_UPI00077ACBC4	4763
UPI00077AD8C4	1416
UniRef90_UPI00077B223B	2010
UPI000F552FD1	900
UniRef90_UPI000F5518D2	454
UniRef90_UPI00077A58B5	2478
UniRef90_UPI00021A47DA	711
UniRef90_UPI00077B0350	866
UniRef90_UPI00077AB1FB	570
UniRef90_UPI00077A1549	455
UniRef90_UPI000779F3CE	1646
UniRef90_UPI0009E632CE	1323
UniRef90_UPI0009E4A8E5	493
UniRef90_UPI00077A880C	936
UPI00077A323A	389
UniRef90_UPI00077A44C7	910
UPI00077A6D8E	738
UPI00077A728F	281
UniRef90_UPI00077AC98B	327
UniRef90_UPI00077A526C	1163
UniRef90_A0A2G8LFC7	122
UniRef90_A0A2B4S6D9	1559
UniRef90_A0A2B4S2G2	521
UniRef90_A0A2B4SR23	2462
UniRef90_UPI0009E35236	1297
UniRef90_UPI0009E3D958	585
UniRef90_UPI00077AEF50	651
UniRef90_UPI0009E3B8D5	897
UPI00077AE442	529
UniRef90_UPI00077AB22F	1248
UPI00077AD748	248
UniRef90_UPI0009E632F9	1126
UniRef90_UPI0009E4304A	1491
UniRef90_UPI00077B05DF	409
UniRef90_UPI00077ABECA	146
UniRef90_UPI00077A3F7B	2306
UniRef90_UPI00077A9963	1822
UniRef90_UPI00077B1331	715
UniRef90_UPI0009E19ECD	1245
UniRef90_UPI00077A9968	583
UniRef90_UPI00077AA3B9	189
UPI00077A3022	166
UniRef90_UPI000F553B90	644
UPI00077A7A5A	1279
UniRef90_A0A2B4R5H2	1459
UniRef90_UPI00077ACBA4	4801
UniRef90_UPI00077A5361	2928
UniRef90_UPI00077A6DB8	580
UniRef90_UPI00077A1448	595
UniRef90_A0A2B4SB17	2064
UniRef90_UPI0009E2E69B	577
UniRef90_UPI00077ADDC9	3432
UniRef90_UPI0009E42816	2925
UniRef90_UPI0009E40EC3	753
UniRef90_UPI00077A3576	446
UniRef90_UPI0009E5D3FA	392
UniRef90_UPI0009E4DE70	1034
UniRef90_UPI0009E5CAA3	495
UniRef90_UPI00077A1915	1988
UniRef90_A0A2B4SFA1	3127
UniRef90_UPI0009E514A0	513
UniRef90_UPI00077A7DF0	666
UniRef90_UPI00077A28C1	280
UniRef90_UPI00077B0AB9	355
UniRef90_UPI000779F728	412
UniRef90_UPI00077A0C75	352
UniRef90_UPI0009E25657	4484
UniRef90_UPI0009E19E37	457
UniRef90_UPI00077ADA5D	1558
UniRef90_UPI00077AE839	1495
UniRef90_UPI000F54E464	249
UniRef90_UPI00077A1E10	459
UniRef90_UPI0009E216DC	200
UniRef90_UPI00077A871D	19448
UPI000C04C90B	528
UniRef90_UPI00077ACAA1	714
UniRef90_UPI000779FC25	2902
UniRef90_UPI00077AB9C7	977
UPI0009E5FAAB	2858
UniRef90_UPI00077A17CB	722
UniRef90_A0A2B4R8Q6	274
UniRef90_UPI00077A98BE	349
UniRef90_UPI0009E4F902	710
UniRef90_UPI0009E1D5CE	529
UniRef90_UPI00077ACB22	633
UniRef90_UPI00077A6F72	478
UniRef90_UPI00077A9725	297
UPI000F5578E5	495
UniRef90_A0A2B4RK22	2291
UniRef90_UPI0009E33CC6	2777
UniRef90_UPI00077B1E80	824
UniRef90_UPI00077A698F	234
UniRef90_UPI00077A1802	2095
UniRef90_UPI00077A9CFF	245
UniRef90_UPI00077B19E1	494
UniRef90_A0A2B4SPW5	1264
UniRef90_UPI00077ABAA1	141
UPI00077A9373	530
UniRef90_UPI0009E2EA0E	775
UniRef90_UPI000C04BA23	644
UniRef90_UPI00077AA14D	297
UniRef90_UPI00077B0934	1118
UPI00077AA99D	1319
UniRef90_UPI00077B18E4	1679
UPI0009E1EB64	251
UniRef90_UPI00077A4613	189
UniRef90_UPI0009E46647	6941
UniRef90_UPI000F550317	2597
UniRef90_UPI00077B1EB1	989
UniRef90_UPI000779FF9F	735
UPI00077A9812	4804
UniRef90_UPI000F550DA6	400
UniRef90_UPI0009E2D7F3	362
UniRef90_A0A2B4SK31	3712
UniRef90_A0A2B4RE63	2156
UniRef90_A0A2B4T2B6	1041
UniRef90_UPI00077AA8EA	2690
UniRef90_A0A2B4SHE3	1104
UniRef90_UPI00077A7684	198
UniRef90_UPI0009E413C5	4196
UniRef90_UPI0009E2CFA9	3627
UPI000F54E5E0	2033
UPI000F55395F	1104
UniRef90_UPI000A2A670E	7538
UniRef90_UPI00077A1D9D	1892
UniRef90_UPI00077A7F2D	915
UniRef90_UPI00077AA63D	1232
UniRef90_UPI00077A0F26	189
UPI000F551554	678
UniRef90_A0A2B4RIC1	900
UniRef90_UPI00077A13FF	333
UniRef90_UPI00077AC771	213
UniRef90_I3QDC6	3753
UniRef90_UPI00077A92A9	1098
UniRef90_UPI00077A0B6F	355
UniRef90_UPI00077AF2E8	321
UniRef90_UPI0009E24D79	358
UniRef90_UPI000F55285F	382
UniRef90_UPI0009E4A76A	432
UPI000F551D86	429
UniRef90_A0A2B4R7T1	443
UniRef90_UPI0009E18B3B	2240
A0A2B4RN89	4518
UniRef90_C1KH64	75
UPI00077AAC6F	604
UniRef90_UPI00077A6793	856
UPI00077A0EB4	907
UniRef90_UPI0009E294BD	1126
UniRef90_UPI0009E4FAF2	650
UniRef90_A0A2B4S0I0	362
UniRef90_UPI0009E28C58	405
UPI0009E61D3F	6715
UniRef90_A0A2B4SH66	480
UniRef90_A0A2B4RV03	204
UniRef90_UPI00077A3F59	299
UniRef90_A0A2B4RHI5	1591
UniRef90_UPI000C039534	752
UniRef90_A0A2B4SQZ8	980
UniRef90_UPI0009E44554	1301
UniRef90_UPI00077AB488	338
UniRef90_UPI00077AD71F	243
UniRef90_UPI00077A8A62	504
UPI00077AE38A	335
UniRef90_A0A2B4RI31	285
UniRef90_UPI000C03DC53	262
A0A2B4SDV5	1647
UniRef90_UPI000C050E23	248
UniRef90_UPI0009E1C200	1633
UniRef90_UPI0009E326FE	3775
UniRef90_UPI0009E22388	689
UniRef90_UPI0009E2CB7E	690
UPI00077A06B2	471
UniRef90_A0A0A8K8S2	481
UniRef90_UPI00077A17B7	1443
UniRef90_UPI0009E399AC	205
UniRef90_UPI0009E3FFFB	1911
UniRef90_UPI00077AB1E5	4277
UniRef90_UPI000833DF60	5318
UniRef90_UPI00077AFA1C	2240
UniRef90_UPI000F554F1D	2939
UniRef90_UPI0009E1944F	130
UniRef90_UPI00077A2CFD	355
UniRef90_UPI0009E2DD95	304
UniRef90_UPI0009E5B6EC	470
UniRef90_UPI0009E65A56	214
UPI00077A13FC	191
UniRef90_UPI00077B026F	14404
UniRef90_UPI00077AEEB0	10351
UniRef90_UPI00077A5D1D	1590
UniRef90_UPI00077B16B1	409
UniRef90_UPI00077A7A7F	658
UniRef90_UPI0009E52B29	3893
UniRef90_UPI00077A0EAE	1408
UniRef90_UPI0009E5E804	159
UniRef90_UPI00077A0771	1176
UniRef90_UPI000C04CDD8	1072
UniRef90_A0A2B4SKV3	830
UniRef90_UPI00077A839B	247
UniRef90_UPI00077A0AE0	285
UniRef90_A0A2B4SSS5	2713
UniRef90_UPI0009E3F7E4	659
UniRef90_UPI0009E479A4	1164
UPI00077B0053	704
UniRef90_UPI0009E2F4D5	3751
UniRef90_J9QK52	2305
UniRef90_UPI000779F756	477
UniRef90_UPI00077A0896	522
UniRef90_UPI00077AD5BE	2596
UniRef90_UPI0009E4E22E	1387
UniRef90_UPI00077A7579	88
UPI000F55604D	1687
UniRef90_UPI00077A6978	261
UniRef90_A0A2B4SDB8	8869
UniRef90_UPI00077AC2C4	888
UniRef90_UPI00077AAC0A	621
UniRef90_UPI0009E2564C	466
UniRef90_UPI00077AFE74	269
UPI00077A8C3A	412
UPI00077A3C94	1832
A0A2B4S5G8	4695
UniRef90_UPI0009E59408	543
UniRef90_UPI00077B0F16	431
UPI00077A9132	266
UPI00077A0015	1684
UniRef90_UPI0009E217E5	1801
UPI00077A5CBE	1099
UniRef90_A0A349DYV7	362
UPI0009E40875	540
UPI000C03C209	625
UPI0009E5A423	920
UniRef90_UPI0009E2DC15	548
UniRef90_UPI00077AB72A	1035
UniRef90_UPI0009E20F48	181
UPI000F553A05	3303
UniRef90_UPI000C046796	509
UPI000F552786	1079
UPI000C03BFD4	1463
UPI000F5591DC	690
UniRef90_UPI00077A44B4	438
UPI000F550411	370
UniRef90_UPI00077A2689	94
UniRef90_A0A2B4R667	297
A0A2B4SSX3	4670
UniRef90_UPI00077AB89F	1296
UniRef90_UPI0009E5CF78	3490
UniRef90_A0A397S9W7	2556
UniRef90_A0A2B4RX20	829
UniRef90_UPI00077A4624	126
UniRef90_UPI0009E45EE7	523
UniRef90_UPI00077B0CCC	402
UPI00077A9AF9	369
UPI000F555DB1	322
UniRef90_UPI00077A1E24	224
UniRef90_UPI00077AF681	1867
UniRef90_UPI0009E22D88	346
UniRef90_UPI0009E4A620	776
UniRef90_UPI0009E38C20	1446
UniRef90_UPI0009E30954	354
UniRef90_UPI00077AE847	309
UniRef90_UPI00077AE82C	379
UPI00077AF51D	7386
UniRef90_UPI000F5529C5	5119
UniRef90_UPI00077AAB5E	2511
UniRef90_UPI00077A66CC	1542
UniRef90_UPI0009E280F5	636
UniRef90_UPI0009E3071F	3396
UniRef90_A0A2B4R7Z9	840
UniRef90_UPI000F557945	2725
A0A2B4SH41	2342
UniRef90_A0A3B3C2G3	146
UniRef90_UPI0009E36463	1302
UniRef90_UPI00077AB66F	422
UniRef90_UPI00077AFC27	2872
UniRef90_UPI00077A0A47	1105
UniRef90_A0A2B4SL42	916
UniRef90_UPI00077A3E8A	515
UniRef90_UPI00077A5F27	582
UniRef90_UPI0009E235EC	134
UniRef90_UPI000C03CFE9	386
UniRef90_UPI0009E42AFD	1215
UniRef90_UPI00077A7422	453
UniRef90_A0A2B4SL21	369
UniRef90_UPI0009E30ECE	2752
UniRef90_A0A2B4RMQ5	1304
UniRef90_UPI00077A90C7	631
UniRef90_UPI00077AE63A	839
UPI00077A01A0	227
UniRef90_UPI000779F915	8260
UniRef90_UPI0009E39923	2819
UniRef90_A0A2B4SKW5	2321
UniRef90_UPI0009E513BE	1330
UniRef90_UPI0009E4D669	138
UniRef90_UPI000779FA13	4366
UniRef90_UPI00077A0EDD	4289
UniRef90_R7URL6	1037
UniRef90_A0A2B4SS88	198
UniRef90_UPI00077A0A43	977
UniRef90_A0A2B4SNM5	2016
UniRef90_UPI0009E5D68F	5903
UniRef90_UPI00077ADB49	647
UniRef90_A0A2B4RUP2	478
UniRef90_UPI00077AC9EE	118
UPI00077A4301	3031
UniRef90_UPI00077A8E19	1681
UPI000779FFB2	828
UPI00077A2D65	732
UniRef90_UPI0009E31431	487
UPI000F5564BE	1491
UniRef90_UPI00077AFC35	365
UniRef90_A0A2B4RRX2	354
UniRef90_UPI000C038DC9	756
UniRef90_UPI00077AC6BA	1212
UniRef90_UPI00077B16D1	775
UniRef90_UPI00077AFC6D	174
UniRef90_A0A2B4S3J9	888
UniRef90_A7SA82	1295
UniRef90_UPI00077A69DC	382
UniRef90_UPI00077AD8F3	372
UniRef90_UPI0009E5B600	842
UniRef90_A0A2B4SUK8	484
UniRef90_UPI0009E3B4E3	898
UniRef90_UPI000C04712B	362
UniRef90_A0A2B4RLB3	201
UniRef90_A0A2B4SFN9	1448
UniRef90_A0A2B4RTJ3	747
UniRef90_A0A2B4T0X6	726
UniRef90_A0A2B4SW48	2001
UniRef90_UPI00077A5604	876
UniRef90_UPI000A2A918B	551
UniRef90_UPI0009E2EB82	649
UniRef90_UPI0009E2D726	190
UniRef90_A0A2B4S0M6	2845
UniRef90_UPI00077AB43B	562
UniRef90_UPI00077AB60A	688
UniRef90_UPI000A2A7B68	890
UniRef90_UPI00077A6A93	824
UniRef90_UPI000C0390DC	760
UniRef90_UPI0009E62271	414
UniRef90_UPI00077A2A28	431
UniRef90_I3QDC3	7192
UniRef90_A0A2B4SMI9	561
UniRef90_UPI00077AB6E8	1169
UPI000F553625	1936
UniRef90_UPI00077AB2F9	354
UniRef90_UPI000779F78A	280
UniRef90_UPI0009E20706	1561
UniRef90_UPI0009E4747D	673
UniRef90_UPI00077A97BD	1108
A0A2B4SSR8	815
UniRef90_UPI00077A13F1	475
